time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2016-01-03T13:18:04.960Z,42.1663333,-112.0781667,8.77,1.73,ml,15,77,0.144,0.14,uu,uu60134922,2016-01-04T19:20:57.520Z,"14km E of Malad City, Idaho",earthquake
2016-01-03T12:42:06.350Z,37.4713333,-112.726,6.59,2.18,md,6,196,0.163,0.16,uu,uu60134917,2016-01-05T20:37:34.530Z,"37km SE of Cedar City, Utah",earthquake
2016-01-03T12:24:54.790Z,38.8251648,-122.8563309,1.65,1.54,md,25,44,0.002414,0.05,nc,nc72573110,2016-01-03T12:26:31.030Z,"10km WNW of The Geysers, California",earthquake
2016-01-03T11:35:35.069Z,41.8848,-119.6084,4.7,1.2,ml,5,219.83,0.154,0.0849,nn,nn00525284,2016-01-04T19:05:39.051Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-03T11:15:24.030Z,36.5159,-99.0216,5,2.8,mb_lg,,46,0.137,0.63,us,us10004b0e,2016-01-03T14:20:11.754Z,"18km ENE of Mooreland, Oklahoma",earthquake
2016-01-03T11:04:36.300Z,-32.9569,-69.2292,38.73,4.4,mb,,91,1.128,1.37,us,us10004bfa,2016-01-05T04:52:04.892Z,"38km W of Mendoza, Argentina",earthquake
2016-01-03T10:59:28.565Z,41.8555,-119.6258,6.4,1.2,ml,5,224.14,0.16,0.0852,nn,nn00525182,2016-01-03T11:35:03.281Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T10:24:13.888Z,41.8758,-119.6145,7.3,1.5,ml,5,221.13,0.155,0.1345,nn,nn00525181,2016-01-03T11:31:52.992Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-03T10:14:44.000Z,63.5175,-150.9537,8.8,1.5,ml,,,,1.09,ak,ak12409074,2016-01-03T10:39:17.606Z,"100km W of Cantwell, Alaska",earthquake
2016-01-03T10:12:31.213Z,38.4118,-119.4189,7.4,1.2,ml,7,148.12,0.065,0.1264,nn,nn00525217,2016-01-03T18:01:30.064Z,"23km NW of Bridgeport, California",earthquake
2016-01-03T10:06:13.350Z,35.3496667,-119.8716667,8.15,1.6,ml,26,69,0.1129,0.23,ci,ci37509920,2016-01-04T17:48:10.641Z,"12km E of Simmler, California",earthquake
2016-01-03T10:03:19.920Z,37.149334,-121.5390015,6.88,1.36,md,13,126,0.09028,0.06,nc,nc72573070,2016-01-03T10:04:54.920Z,"9km NE of San Martin, California",earthquake
2016-01-03T09:55:25.550Z,52.6625,172.5162,43.09,4.7,mb,,185,0.968,0.69,us,us10004b08,2016-01-04T00:43:31.888Z,"49km WSW of Attu Station, Alaska",earthquake
2016-01-03T09:52:35.360Z,38.8171654,-122.7848358,1.18,1.33,md,21,45,0.0123,0.02,nc,nc72573060,2016-01-03T09:54:09.700Z,"5km W of Cobb, California",earthquake
2016-01-03T09:51:13.570Z,35.6756667,-118.253,9.08,2.7,ml,41,48,0.02169,0.15,ci,ci37509896,2016-01-06T16:14:25.040Z,"18km ESE of Kernville, California",earthquake
2016-01-03T09:42:23.000Z,60.4183,-142.8903,11.4,1.6,ml,,,,0.3,ak,ak12408014,2016-01-03T10:01:40.995Z,"46km NNW of Cape Yakataga, Alaska",earthquake
2016-01-03T09:39:21.575Z,38.6283,-119.7329,0,1.2,ml,6,174.09,0.283,0.1848,nn,nn00525359,2016-01-04T18:47:15.911Z,"28km S of Gardnerville Ranchos, Nevada",earthquake
2016-01-03T09:12:46.427Z,41.8483,-119.6016,6.7,2.5,ml,8,75.42,0.179,0.2016,nn,nn00525172,2016-01-03T11:29:15.497Z,"72km ESE of Lakeview, Oregon",earthquake
2016-01-03T08:56:01.390Z,36.9445,-121.5401688,4.68,1.51,md,20,61,0.03252,0.24,nc,nc72573030,2016-01-03T08:57:35.680Z,"7km SSE of Gilroy, California",earthquake
2016-01-03T08:32:23.390Z,41.1713333,-111.5816667,4.89,1.84,ml,25,112,0.14,0.16,uu,uu60134907,2016-01-04T19:41:02.430Z,"17km NNE of Morgan, Utah",earthquake
2016-01-03T08:28:26.210Z,47.7365,-121.6235,15.134,1.75,ml,15,71,0.06112,0.07,uw,uw61116251,2016-01-04T22:54:06.770Z,"14km SSE of Gold Bar, Washington",earthquake
2016-01-03T08:21:04.000Z,61.0711,-151.0594,59.5,1.9,ml,,,,0.46,ak,ak12408011,2016-01-03T08:51:08.551Z,"44km NNE of Nikiski, Alaska",earthquake
2016-01-03T08:18:22.600Z,37.6375,-117.1329,11.1,1,ml,11,127.24,0.443,0.0561,nn,nn00525169,2016-01-03T15:32:36.044Z,"12km SE of Goldfield, Nevada",earthquake
2016-01-03T08:09:05.773Z,41.8745,-119.6265,8,1.3,ml,5,221.06,0.148,0.0761,nn,nn00525180,2016-01-03T11:28:42.420Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-03T08:05:13.057Z,41.8665,-119.6282,7.5,1.2,ml,5,222.32,0.152,0.1752,nn,nn00525179,2016-01-03T11:25:18.943Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-03T07:56:01.460Z,44.7483333,-110.4,2.21,1.25,ml,6,177,0.037,0.15,uu,uu60134902,2016-01-05T20:26:15.060Z,"46km NE of Old Faithful Geyser, Wyoming",earthquake
2016-01-03T07:51:26.120Z,35.6819,-97.398,5,2.5,ml,,37,0.111,0.54,us,us10004azw,2016-01-04T23:31:25.725Z,"7km ENE of Edmond, Oklahoma",earthquake
2016-01-03T07:46:04.181Z,40.0905,-120.9739,12.5,1.1,ml,8,241.86,0.082,0.1505,nn,nn00525167,2016-01-03T11:57:45.011Z,"5km SSW of Greenville, California",earthquake
2016-01-03T07:35:01.160Z,47.4808333,-122.2856667,17.877,1.79,ml,22,60,0.04283,0.24,uw,uw61116246,2016-01-04T23:09:03.940Z,"0km ESE of Riverton, Washington",earthquake
2016-01-03T07:21:58.612Z,41.8817,-119.6096,5.7,1.3,ml,5,220.31,0.155,0.1246,nn,nn00525166,2016-01-03T11:22:10.414Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-03T07:08:59.550Z,37.0245,-97.7805,3.04,2.18,ml,20,79,0.02325,0.05,ismpkansas,ismpkansas70165053,2016-01-06T18:07:29.030Z,"15km W of Caldwell, Kansas",earthquake
2016-01-03T07:07:22.736Z,37.4544,-117.0333,13.2,1.6,ml,18,65.7,0.397,0.1459,nn,nn00525165,2016-01-04T18:22:00.254Z,"33km SSE of Goldfield, Nevada",earthquake
2016-01-03T07:03:42.680Z,37.9033318,-121.9891663,9.93,1.72,md,21,71,0.0445,0.09,nc,nc72573015,2016-01-03T07:05:19.760Z,"6km SW of Clayton, California",earthquake
2016-01-03T06:39:14.100Z,41.2643333,-111.7075,10.92,1.75,ml,21,87,0.192,0.16,uu,uu60134892,2016-01-04T19:53:56.670Z,"12km SE of Wolf Creek, Utah",earthquake
2016-01-03T06:09:09.470Z,35.3086667,-118.496,4.64,1.27,ml,27,110,0.1757,0.16,ci,ci37509872,2016-01-04T17:21:32.846Z,"20km NNW of Tehachapi, California",earthquake
2016-01-03T05:52:01.242Z,41.8618,-119.6266,7.7,1.4,ml,5,223.12,0.156,0.0835,nn,nn00525176,2016-01-03T11:19:00.901Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-03T05:19:28.867Z,41.8317,-119.5959,1,1.9,ml,6,106.11,0.193,0.1536,nn,nn00525158,2016-01-03T05:30:13.183Z,"73km ESE of Lakeview, Oregon",earthquake
2016-01-03T05:16:39.723Z,41.8599,-119.6112,8.9,1.7,ml,7,193.48,0.166,0.1938,nn,nn00525157,2016-01-03T05:24:00.439Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T05:15:16.000Z,63.3783,-151.4615,4.9,2.1,ml,,,,1.08,ak,ak12406954,2016-01-03T05:41:05.321Z,"125km W of Cantwell, Alaska",earthquake
2016-01-03T05:06:26.190Z,46.848,-121.9365,12.641,1.13,ml,7,207,0.07097,0.09,uw,uw61116236,2016-01-04T23:24:03.990Z,"25km E of Eatonville, Washington",earthquake
2016-01-03T05:03:19.260Z,10.9993,-86.5634,36.91,4.5,mb,,158,0.992,0.91,us,us10004az4,2016-01-03T06:10:18.216Z,"80km WSW of San Juan del Sur, Nicaragua",earthquake
2016-01-03T05:02:22.055Z,41.8568,-119.6267,6.6,1.4,ml,5,193.11,0.159,0.1091,nn,nn00525154,2016-01-03T05:20:55.977Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T04:51:24.350Z,41.8268,-119.6113,1.8,2.4,ml,8,77.34,0.187,0.1805,nn,nn00525153,2016-01-03T05:20:55.066Z,"72km ESE of Lakeview, Oregon",earthquake
2016-01-03T04:47:12.080Z,19.4066658,-155.2751617,1.35,2.4,ml,25,39,0.00762,0.27,hv,hv61141651,2016-01-05T00:25:38.688Z,"4km SW of Volcano, Hawaii",earthquake
2016-01-03T04:40:58.360Z,19.5895004,-155.2878265,27.65,2.03,md,55,99,0.1292,0.19,hv,hv61141646,2016-01-03T04:44:20.590Z,"18km NNW of Volcano, Hawaii",earthquake
2016-01-03T04:34:59.613Z,41.869,-119.6137,9.9,2.5,ml,8,99.14,0.159,0.1952,nn,nn00525152,2016-01-03T05:15:17.137Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-03T04:24:36.830Z,34.0498333,-117.2553333,15.64,1.13,ml,41,61,0.05995,0.12,ci,ci37509856,2016-01-06T19:18:52.763Z,"1km ENE of Loma Linda, California",earthquake
2016-01-03T04:13:17.065Z,41.8553,-119.6108,9.8,2.1,ml,8,181.65,0.169,0.1681,nn,nn00525151,2016-01-03T05:11:24.632Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-03T03:41:06.970Z,38.938,-123.0071667,8.16,1.14,md,15,116,0.07518,0.04,nc,nc72572975,2016-01-06T06:04:07.543Z,"14km N of Cloverdale, California",earthquake
2016-01-03T03:21:01.000Z,63.8769,-150.2917,0,1.9,ml,,,,0.45,ak,ak12406951,2016-01-03T03:39:18.037Z,"65km W of Healy, Alaska",earthquake
2016-01-03T02:53:57.910Z,36.6301651,-121.25383,8.14,1.5,md,12,107,0.03946,0.1,nc,nc72572955,2016-01-03T02:55:34.010Z,"21km NE of Gonzales, California",earthquake
2016-01-03T02:52:33.000Z,64.5841,-149.4697,20.9,1.6,ml,,,,0.48,ak,ak12406947,2016-01-03T03:21:32.100Z,"17km W of North Nenana, Alaska",earthquake
2016-01-03T02:45:39.032Z,41.8997,-119.5998,8.8,1.1,ml,6,206.29,0.154,0.2475,nn,nn00525149,2016-01-03T05:08:18.027Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-03T02:25:13.060Z,34.0068333,-117.1918333,6.59,1.03,ml,43,44,0.06138,0.12,ci,ci37509816,2016-01-03T05:28:18.586Z,"6km S of Redlands, California",earthquake
2016-01-03T02:19:02.000Z,62.2219,-151.9438,95.4,2.6,ml,,,,0.83,ak,ak12406937,2016-01-03T02:42:32.483Z,"95km W of Talkeetna, Alaska",earthquake
2016-01-03T02:05:45.600Z,38.8138351,-122.8271637,2.32,1.02,md,16,91,0.005204,0.03,nc,nc72572940,2016-01-03T02:07:19.820Z,"7km WNW of The Geysers, California",earthquake
2016-01-03T02:01:44.190Z,71.4584,-3.7562,10,4.7,mb,,73,6.023,1.29,us,us10004ayn,2016-01-03T02:21:55.526Z,"188km ENE of Olonkinbyen, Svalbard and Jan Mayen",earthquake
2016-01-03T01:49:09.890Z,36.6763344,-121.3059998,5.64,2.23,md,35,89,0.02806,0.05,nc,nc72572935,2016-01-03T02:22:33.304Z,"16km SSE of Ridgemark, California",earthquake
2016-01-03T01:41:13.660Z,38.802166,-122.7711639,0.83,1.42,md,23,63,0.01334,0.03,nc,nc72572930,2016-01-03T01:42:50.850Z,"3km NNW of The Geysers, California",earthquake
2016-01-03T01:38:47.020Z,-7.3156,128.5564,176.23,4.4,mb,,59,2.797,0.68,us,us10004ayi,2016-01-03T02:32:33.806Z,"Kepulauan Barat Daya, Indonesia",earthquake
2016-01-03T00:37:09.080Z,44.5469,148.1332,63.9,4.8,mb,,126,3.998,0.79,us,us10004ay9,2016-01-03T00:55:11.529Z,"78km SSE of Kuril'sk, Russia",earthquake
2016-01-03T00:11:42.000Z,61.4955,-146.5382,29.6,2.3,ml,,,,1.05,ak,ak12404851,2016-01-03T00:41:52.743Z,"41km NNW of Valdez, Alaska",earthquake
2016-01-03T00:11:40.000Z,63.5531,-150.7893,15.4,1.5,ml,,,,0.5,ak,ak12404852,2016-01-03T00:41:52.113Z,"93km WNW of Cantwell, Alaska",earthquake
2016-01-02T23:41:34.330Z,48.2715,-123.4245,35.802,1.93,ml,10,116,0.1574,0.15,uw,uw61116196,2016-01-04T23:36:22.413Z,"17km N of Port Angeles, Washington",earthquake
2016-01-02T23:20:34.000Z,60.3504,-152.7902,100,2.8,ml,,,,0.76,ak,ak12404839,2016-01-02T23:55:50.251Z,"15km S of Redoubt Volcano, Alaska",earthquake
2016-01-02T23:11:40.830Z,37.3586667,-121.7365,0.84,1.23,md,10,118,0.02943,0.05,nc,nc72572895,2016-01-06T04:19:04.263Z,"7km ESE of East Foothills, California",earthquake
2016-01-02T22:50:40.820Z,33.181,-115.6061667,2.5,1.38,ml,21,87,0.00869,0.25,ci,ci37509776,2016-01-04T16:53:20.465Z,"10km SW of Niland, California",earthquake
2016-01-02T21:57:29.910Z,34.039,-117.5686667,7.63,1.12,ml,43,97,0.03481,0.15,ci,ci37509752,2016-01-04T16:46:59.017Z,"6km ESE of Ontario, California",earthquake
2016-01-02T21:54:57.630Z,19.3905,-155.28,2.513,2.18,ml,35,56,0.004266,0.07,hv,hv61141231,2016-01-06T23:31:35.850Z,"6km SW of Volcano, Hawaii",earthquake
2016-01-02T21:37:51.000Z,63.0446,-150.797,100,2.6,ml,,,,0.92,ak,ak12402757,2016-01-02T22:05:31.531Z,"87km NNW of Talkeetna, Alaska",earthquake
2016-01-02T21:37:32.000Z,64.7054,-146.1844,15.5,1.4,ml,,,,0.54,ak,ak12402759,2016-01-02T22:05:09.217Z,"39km ENE of Salcha, Alaska",earthquake
2016-01-02T21:36:14.910Z,47.8708333,-121.6285,7.532,1.26,ml,7,142,0.116,0.18,uw,uw61116186,2016-01-02T23:15:28.310Z,"5km ENE of Gold Bar, Washington",earthquake
2016-01-02T21:25:00.190Z,43.1645,146.8995,21.82,4.7,mb,,134,2.992,0.68,us,us10004ax6,2016-01-02T22:19:42.533Z,"72km SSE of Shikotan, Russia",earthquake
2016-01-02T21:20:52.810Z,36.2769,-97.4627,1.34,2.5,mb_lg,,60,0.477,0.53,us,us10004ax2,2016-01-02T23:55:28.573Z,"15km W of Perry, Oklahoma",earthquake
2016-01-02T21:11:26.850Z,33.0416667,-116.4401667,6.18,1.19,ml,35,86,0.1379,0.15,ci,ci37509744,2016-01-03T02:41:14.437Z,"16km ESE of Julian, California",earthquake
2016-01-02T21:04:34.450Z,36.2784,-97.4689,5,3.3,mb_lg,,60,0.472,0.34,us,us10004awy,2016-01-03T00:14:46.142Z,"16km W of Perry, Oklahoma",earthquake
2016-01-02T20:59:43.120Z,47.7565,-122.4256667,30.48,1.76,ml,20,103,0.04414,0.26,uw,uw61116171,2016-01-02T23:09:32.450Z,"5km SW of Woodway, Washington",earthquake
2016-01-02T20:44:31.210Z,40.0876667,-120.9991667,8.72,1.87,md,16,95,0.0978,0.17,nc,nc72572880,2016-01-06T05:52:04.518Z,"7km SW of Greenville, California",earthquake
2016-01-02T20:42:04.570Z,34.2926667,-118.4658333,6.58,1.5,ml,34,38,0.01541,0.21,ci,ci37509736,2016-01-04T16:37:42.890Z,"3km WNW of Pacoima, California",earthquake
2016-01-02T20:26:40.430Z,35.7632,-97.3674,9.09,3.5,mb_lg,,53,0.078,0.39,us,us10004aww,2016-01-06T23:53:30.524Z,"13km SSE of Guthrie, Oklahoma",earthquake
2016-01-02T20:06:14.000Z,65.0013,-147.3255,0.1,1.8,ml,,,,0.84,ak,ak12401710,2016-01-02T20:33:45.463Z,"24km NNE of Badger, Alaska",earthquake
2016-01-02T19:47:06.560Z,38.7733345,-122.7460022,1.46,1.05,md,14,79,0.01226,0.03,nc,nc72572850,2016-01-02T19:48:40.090Z,"1km ESE of The Geysers, California",earthquake
2016-01-02T19:32:30.000Z,61.0605,-150.433,15.1,2.1,ml,,,,0.86,ak,ak12401697,2016-01-02T19:56:23.922Z,"33km WSW of Anchorage, Alaska",earthquake
2016-01-02T19:31:25.790Z,44.1408333,-122.8855,9.413,1.84,ml,14,90,0.09186,0.2,uw,uw61116126,2016-01-02T23:36:47.240Z,"14km E of Coburg, Oregon",earthquake
2016-01-02T19:31:16.740Z,-17.9469,-178.5941,575.61,5,mb,,80,3.2,0.55,us,us10004awr,2016-01-02T19:46:24.917Z,"273km SE of Lambasa, Fiji",earthquake
2016-01-02T19:26:14.340Z,35.7447,-97.3575,5.53,2.5,mb_lg,,38,0.094,0.23,us,us10004awm,2016-01-03T06:46:44.316Z,"14km NE of Edmond, Oklahoma",earthquake
2016-01-02T19:10:37.090Z,36.4383,-98.7038,5.14,2.8,mb_lg,,43,0.247,0.77,us,us10004awk,2016-01-02T23:49:46.930Z,"27km NW of Fairview, Oklahoma",earthquake
2016-01-02T18:55:06.260Z,36.03,-117.7705,1.77,1.02,ml,18,128,0.006395,0.11,ci,ci37509728,2016-01-06T19:31:27.830Z,"16km NE of Little Lake, California",earthquake
2016-01-02T18:51:47.980Z,41.2621667,-111.7156667,10.37,1.08,md,15,112,0.186,0.14,uu,uu60134857,2016-01-04T20:15:31.410Z,"12km SE of Wolf Creek, Utah",earthquake
2016-01-02T18:28:34.170Z,38.6478333,-119.7555,-1.41,2.15,md,29,86,0.07615,0.21,nc,nc72572835,2016-01-06T08:35:04.967Z,"26km S of Gardnerville Ranchos, Nevada",earthquake
2016-01-02T18:02:32.490Z,34.059,-117.2678333,17.6,1.52,ml,39,65,0.09852,0.12,ci,ci37509720,2016-01-06T19:06:41.850Z,"1km NNW of Loma Linda, California",earthquake
2016-01-02T17:49:59.989Z,41.8629,-119.6312,10.2,2.3,ml,8,117.95,0.152,0.249,nn,nn00525117,2016-01-02T19:50:47.714Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-02T17:41:07.000Z,62.0402,-147.842,32.9,1.4,ml,,,,0.3,ak,ak12399639,2016-01-02T19:56:23.255Z,"59km ENE of Sutton-Alpine, Alaska",earthquake
2016-01-02T17:19:23.360Z,38.8111649,-122.8256683,2.39,1.12,md,25,79,0.003575,0.03,nc,nc72572830,2016-01-02T17:21:00.240Z,"7km WNW of The Geysers, California",earthquake
2016-01-02T17:06:34.090Z,33.2261667,-116.7351667,11.99,1.06,ml,38,38,0.02206,0.18,ci,ci37509712,2016-01-04T14:10:59.780Z,"3km ESE of Lake Henshaw, California",earthquake
2016-01-02T16:52:05.000Z,63.0887,-151.5174,1.3,2.1,ml,,,,0.75,ak,ak12398610,2016-01-02T17:25:03.276Z,"111km NW of Talkeetna, Alaska",earthquake
2016-01-02T16:49:31.100Z,19.3087,-67.212,25,2.8,Md,12,288,0.84082311,0.37,pr,pr16002007,2016-01-02T22:44:47.868Z,"91km NNW of Isabela, Puerto Rico",earthquake
2016-01-02T16:38:54.346Z,41.8857,-119.6237,7.6,1.1,ml,5,219.31,0.144,0.1549,nn,nn00525136,2016-01-02T23:50:13.312Z,"68km ESE of Lakeview, Oregon",earthquake
2016-01-02T16:22:42.894Z,41.872,-119.6334,7.8,1,ml,5,207.59,0.145,0.1679,nn,nn00525107,2016-01-02T17:14:23.582Z,"68km ESE of Lakeview, Oregon",earthquake
2016-01-02T16:17:28.430Z,36.1483333,-117.9853333,1.68,2.13,ml,26,71,0.16,0.13,ci,ci37509704,2016-01-02T23:18:07.550Z,"12km NNW of Coso Junction, California",earthquake
2016-01-02T15:25:41.090Z,19.7865,-71.4771,12.24,4.5,mb,,90,0.666,0.84,us,us10004aw5,2016-01-03T15:02:35.040Z,"5km NNW of Villa Vasquez, Dominican Republic",earthquake
2016-01-02T15:08:46.000Z,63.0815,-151.4369,0.4,1.8,ml,,,,0.72,ak,ak12397585,2016-01-02T15:32:29.248Z,"108km NW of Talkeetna, Alaska",earthquake
2016-01-02T15:04:02.900Z,17.9279,-67.0576,11,1.6,Md,3,309.6,0.04311913,0.12,pr,pr16002006,2016-01-02T21:19:27.252Z,"5km SSW of La Parguera, Puerto Rico",earthquake
2016-01-02T15:02:33.846Z,39.8012,-120.7925,10.2,1.3,ml,7,177.91,0.094,0.1592,nn,nn00525144,2016-01-03T01:19:24.266Z,"17km SSE of East Quincy, California",earthquake
2016-01-02T15:02:11.970Z,-1.9225,-79.4466,92.49,4.3,mb,,205,3.801,0.73,us,us10004avx,2016-01-03T02:19:31.014Z,"7km E of Alfredo Baquerizo Moreno, Ecuador",earthquake
2016-01-02T15:02:08.230Z,33.4408333,-116.725,11.63,1.14,ml,54,49,0.07003,0.17,ci,ci37509696,2016-01-04T16:27:25.780Z,"13km E of Aguanga, California",earthquake
2016-01-02T14:56:07.780Z,39.3438333,-111.1593333,1.51,1.22,ml,10,88,0.06,0.3,uu,uu60134837,2016-01-05T19:56:58.710Z,"15km NW of Orangeville, Utah",earthquake
2016-01-02T14:54:23.440Z,33.839,-116.1968333,9.18,1.43,ml,60,75,0.04686,0.14,ci,ci37509688,2016-01-04T16:15:09.200Z,"13km N of Indio, California",earthquake
2016-01-02T14:52:03.155Z,38.3871,-117.8561,0,1.1,ml,9,118.68,0.239,0.1061,nn,nn00525106,2016-01-02T16:28:14.090Z,"53km S of Gabbs, Nevada",earthquake
2016-01-02T14:24:46.990Z,33.4801667,-116.4656667,10.69,2.28,ml,78,25,0.05454,0.15,ci,ci37509680,2016-01-03T00:14:11.070Z,"21km ESE of Anza, California",earthquake
2016-01-02T14:08:19.747Z,41.8503,-119.6186,5.5,1.8,ml,5,133.79,0.168,0.1938,nn,nn00525089,2016-01-03T02:36:40.523Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-02T14:02:37.880Z,36.1483333,-117.9861667,3.36,1.15,ml,19,94,0.1603,0.1,ci,ci37509672,2016-01-02T23:11:14.330Z,"12km NNW of Coso Junction, California",earthquake
2016-01-02T13:46:06.350Z,36.2749,-97.4621,2.99,3.2,mb_lg,,60,0.479,0.34,us,us10004avk,2016-01-02T18:24:39.554Z,"15km W of Perry, Oklahoma",earthquake
2016-01-02T13:08:59.700Z,19.3314991,-155.0036621,6.33,2.23,ml,49,217,0.0976,0.35,hv,hv61141011,2016-01-02T13:14:41.580Z,"17km SSW of Leilani Estates, Hawaii",earthquake
2016-01-02T13:00:00.350Z,33.2166667,-115.5656667,2.06,1.3,ml,23,92,0.0573,0.2,ci,ci37509664,2016-01-02T23:07:07.436Z,"5km WSW of Niland, California",earthquake
2016-01-02T12:45:04.322Z,41.8698,-119.6176,7.4,1.5,ml,6,192.41,0.156,0.0971,nn,nn00525085,2016-01-03T02:36:35.661Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-02T12:39:41.570Z,33.9915,-118.0006667,3.49,1.05,ml,23,152,0.04517,0.2,ci,ci37509656,2016-01-03T01:40:21.681Z,"3km W of Hacienda Heights, California",earthquake
2016-01-02T12:34:34.870Z,38.7924995,-122.8081665,2.34,2.16,md,37,87,0.005765,0.06,nc,nc72572790,2016-01-02T12:37:52.630Z,"4km WNW of The Geysers, California",earthquake
2016-01-02T12:14:37.450Z,38.8078346,-122.8121643,1.96,1.02,md,26,100,0.01317,0.04,nc,nc72572785,2016-01-02T12:16:15.720Z,"5km NW of The Geysers, California",earthquake
2016-01-02T12:05:10.331Z,41.8722,-119.6106,7.4,1.6,ml,5,192.5,0.159,0.1773,nn,nn00525080,2016-01-03T02:36:33.331Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-02T11:56:16.000Z,61.2041,-151.2847,39,1.7,ml,,,,0.91,ak,ak12394530,2016-01-02T12:16:06.647Z,"57km N of Nikiski, Alaska",earthquake
2016-01-02T11:20:58.350Z,33.2655,-116.4383333,1.97,1.31,ml,50,33,0.01794,0.21,ci,ci37509648,2016-01-04T14:11:06.950Z,"6km W of Borrego Springs, California",earthquake
2016-01-02T10:47:44.450Z,37.9111671,-121.982666,9.99,1.28,md,12,132,0.05283,0.04,nc,nc72572765,2016-01-02T10:49:19.390Z,"5km SW of Clayton, California",earthquake
2016-01-02T10:41:56.737Z,37.9289,-118.1736,0,1.1,ml,16,85.03,0.361,0.1109,nn,nn00525086,2016-01-03T02:36:38.402Z,"63km NNE of Dixon Lane-Meadow Creek, California",earthquake
2016-01-02T10:34:19.000Z,59.694,-152.1628,54.4,2.1,ml,,,,0.33,ak,ak12393515,2016-01-02T10:58:24.982Z,"20km WSW of Anchor Point, Alaska",earthquake
2016-01-02T10:31:05.438Z,41.8544,-119.6183,7.3,1.6,ml,6,133.6,0.165,0.1977,nn,nn00525058,2016-01-03T02:36:00.846Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-02T10:28:34.846Z,41.8988,-119.6363,8.5,1.4,ml,6,205.14,0.129,0.1593,nn,nn00525057,2016-01-03T02:35:59.348Z,"66km ESE of Lakeview, Oregon",earthquake
2016-01-02T10:09:31.735Z,41.8779,-119.6245,8.4,1.1,ml,5,220.56,0.148,0.1375,nn,nn00525070,2016-01-03T02:36:13.790Z,"68km ESE of Lakeview, Oregon",earthquake
2016-01-02T10:08:22.954Z,41.8696,-119.6261,7.8,1.4,ml,5,221.87,0.151,0.0908,nn,nn00525053,2016-01-03T02:35:58.260Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-02T09:34:32.000Z,61.7096,-150.6361,47.3,2.2,ml,,,,0.45,ak,ak12392497,2016-01-02T10:03:14.115Z,"31km W of Willow, Alaska",earthquake
2016-01-02T09:25:09.000Z,63.2812,-151.3838,10,1.7,ml,,,,0.42,ak,ak12392494,2016-01-02T10:03:13.440Z,"122km W of Cantwell, Alaska",earthquake
2016-01-02T09:17:16.030Z,44.5576667,-114.259,7.33,1.76,ml,9,108,0.197,0.2,mb,mb80118349,2016-01-04T16:17:29.130Z,"6km NNW of Challis, Idaho",earthquake
2016-01-02T08:50:16.110Z,33.2671667,-116.4468333,2.05,1.49,ml,55,29,0.02488,0.17,ci,ci37509640,2016-01-06T19:46:10.890Z,"7km W of Borrego Springs, California",earthquake
2016-01-02T08:37:22.570Z,36.5563,70.9312,189.87,5.3,mb,,59,0.635,0.94,us,us10004aur,2016-01-02T20:56:16.407Z,"35km SSE of Jarm, Afghanistan",earthquake
2016-01-02T08:36:07.000Z,61.8844,-149.6386,54.9,1.5,ml,,,,0.32,ak,ak12391488,2016-01-02T09:08:31.189Z,"25km NE of Willow, Alaska",earthquake
2016-01-02T08:20:07.520Z,37.8448334,-121.9970016,9.15,1.33,md,14,63,0.0144,0.04,nc,nc72572725,2016-01-02T08:21:43.970Z,"2km N of Danville, California",earthquake
2016-01-02T08:20:05.890Z,35.2096667,-117.2781667,3.03,1.48,ml,29,53,0.1958,0.14,ci,ci37509624,2016-01-04T15:58:53.110Z,"37km ESE of Johannesburg, California",earthquake
2016-01-02T08:17:16.740Z,37.9281667,-112.5095,3.63,1.49,ml,13,53,0.281,0.3,uu,uu60134822,2016-01-05T19:34:53.230Z,"13km NNW of Panguitch, Utah",earthquake
2016-01-02T08:13:09.230Z,46.855,-121.756,4.218,1.09,ml,8,114,0.02269,0.07,uw,uw61115961,2016-01-05T21:31:25.620Z,"28km NNW of Packwood, Washington",earthquake
2016-01-02T08:00:07.400Z,18.5685,-63.7905,25,2.7,Md,4,352.8,0.79770397,0.07,pr,pr16002005,2016-01-02T12:43:27.459Z,"86km WNW of The Valley, Anguilla",earthquake
